Bandit,Reward,Algorithm
3,2.679083935629578,EpsilonGreedy
3,5.018038754941764,EpsilonGreedy
3,3.058766861364261,EpsilonGreedy
3,4.098404512886817,EpsilonGreedy
3,3.8161471266886435,EpsilonGreedy
3,4.434359300277619,EpsilonGreedy
3,2.6660111488919815,EpsilonGreedy
3,3.5375764212263046,EpsilonGreedy
3,4.122579809312745,EpsilonGreedy
3,4.048150752064577,EpsilonGreedy
3,3.553337901331413,EpsilonGreedy
3,4.298368792658646,EpsilonGreedy
3,3.274442089652962,EpsilonGreedy
3,4.034669348453579,EpsilonGreedy
3,3.2267552870498175,EpsilonGreedy
3,4.754551457494206,EpsilonGreedy
3,2.085778791503423,EpsilonGreedy
3,3.3259079105742755,EpsilonGreedy
3,3.211346978963431,EpsilonGreedy
3,4.026735876667752,EpsilonGreedy
3,6.397705244336582,EpsilonGreedy
3,4.943434615464423,EpsilonGreedy
3,4.087950017982988,EpsilonGreedy
3,3.1885575679877363,EpsilonGreedy
3,4.814127239934688,EpsilonGreedy
3,2.7103941021197366,EpsilonGreedy
3,5.156681395451824,EpsilonGreedy
3,4.441743897924408,EpsilonGreedy
3,5.416040832356325,EpsilonGreedy
3,4.910278414136113,EpsilonGreedy
3,6.090571367405071,EpsilonGreedy
3,2.718305269955162,EpsilonGreedy
3,4.176204172051328,EpsilonGreedy
3,4.5350788178821215,EpsilonGreedy
3,4.183940769438609,EpsilonGreedy
3,4.269978075301136,EpsilonGreedy
3,4.289888403235729,EpsilonGreedy
3,2.982525282737052,EpsilonGreedy
3,4.036093933875338,EpsilonGreedy
3,3.7337000734213266,EpsilonGreedy
3,4.266177441746153,EpsilonGreedy
3,4.640240066204983,EpsilonGreedy
3,2.9793263246332296,EpsilonGreedy
3,4.1037768108180686,EpsilonGreedy
3,3.0731603274954993,EpsilonGreedy
3,3.0743845085325354,EpsilonGreedy
3,2.4451366276819924,EpsilonGreedy
3,2.3135263287188725,EpsilonGreedy
3,4.367348059424302,EpsilonGreedy
3,5.095180032343725,EpsilonGreedy
3,5.116528965041865,EpsilonGreedy
3,2.477657923477703,EpsilonGreedy
3,3.919046910735825,EpsilonGreedy
3,3.3023558454241013,EpsilonGreedy
3,3.777748663059238,EpsilonGreedy
3,3.4272481063665,EpsilonGreedy
3,4.239889181896805,EpsilonGreedy
3,3.758610527509206,EpsilonGreedy
3,4.5355903149549555,EpsilonGreedy
3,5.296066103083066,EpsilonGreedy
3,2.66790029646221,EpsilonGreedy
3,5.656221910172319,EpsilonGreedy
3,3.9533555578494552,EpsilonGreedy
3,4.317155282473691,EpsilonGreedy
3,4.0556071758851475,EpsilonGreedy
3,1.765675296989377,EpsilonGreedy
3,3.0675185212644887,EpsilonGreedy
3,6.438430789657608,EpsilonGreedy
3,4.69448605147147,EpsilonGreedy
3,4.377827995803352,EpsilonGreedy
3,4.806604152123767,EpsilonGreedy
3,5.169938263901581,EpsilonGreedy
3,5.305609996893103,EpsilonGreedy
3,3.183521218118126,EpsilonGreedy
3,4.232078328183455,EpsilonGreedy
3,5.344891427569499,EpsilonGreedy
3,2.4914828057071863,EpsilonGreedy
3,4.8207197831790864,EpsilonGreedy
3,4.796908466904364,EpsilonGreedy
3,6.804404513383465,EpsilonGreedy
3,4.784376011637857,EpsilonGreedy
3,2.9477173514338215,EpsilonGreedy
3,2.0681968491697402,EpsilonGreedy
3,2.011968542753782,EpsilonGreedy
3,4.767695855756544,EpsilonGreedy
3,3.64201386396874,EpsilonGreedy
3,5.0641613985198575,EpsilonGreedy
3,3.267001254543225,EpsilonGreedy
3,3.125210148693137,EpsilonGreedy
3,4.334224637698948,EpsilonGreedy
3,3.417101370769183,EpsilonGreedy
3,3.5889531822211103,EpsilonGreedy
3,4.572517072661568,EpsilonGreedy
3,5.076449284048676,EpsilonGreedy
3,3.8789543462232348,EpsilonGreedy
3,4.131468538952043,EpsilonGreedy
3,5.640597100811171,EpsilonGreedy
3,4.029875115137194,EpsilonGreedy
3,3.5933327914563877,EpsilonGreedy
3,3.8647584412853306,EpsilonGreedy
3,2.982832807288557,EpsilonGreedy
3,2.5540404346778853,EpsilonGreedy
3,2.5051234307332155,EpsilonGreedy
3,5.02890859686714,EpsilonGreedy
3,3.484211219171299,EpsilonGreedy
3,4.5057544071321,EpsilonGreedy
3,3.290071603801551,EpsilonGreedy
3,2.683136063371961,EpsilonGreedy
3,2.677719927349573,EpsilonGreedy
3,4.574161257751147,EpsilonGreedy
3,5.6079812005787435,EpsilonGreedy
3,4.171611166769912,EpsilonGreedy
3,3.9834436730068123,EpsilonGreedy
3,2.675815645176092,EpsilonGreedy
3,2.7387128193337085,EpsilonGreedy
3,3.5337853672718773,EpsilonGreedy
3,5.468435014159909,EpsilonGreedy
3,3.849612258648462,EpsilonGreedy
3,0.9800236144368628,EpsilonGreedy
3,4.4811713535718765,EpsilonGreedy
3,1.4850761860537536,EpsilonGreedy
3,6.567223536442709,EpsilonGreedy
3,4.228911516288942,EpsilonGreedy
3,3.4725454273220704,EpsilonGreedy
3,2.5595131170688084,EpsilonGreedy
3,3.552505028232424,EpsilonGreedy
3,3.984197364676325,EpsilonGreedy
3,2.9782788241547875,EpsilonGreedy
3,3.3580845403880146,EpsilonGreedy
3,3.923651710554272,EpsilonGreedy
3,3.1390543495494434,EpsilonGreedy
3,4.37380200334611,EpsilonGreedy
3,3.013217415767313,EpsilonGreedy
3,3.5213586423811956,EpsilonGreedy
3,3.7651983515658296,EpsilonGreedy
3,3.9989675193384393,EpsilonGreedy
3,6.256566760893527,EpsilonGreedy
3,6.742688895467914,EpsilonGreedy
3,3.5844094304121614,EpsilonGreedy
3,2.9437420729262183,EpsilonGreedy
3,3.479323070970497,EpsilonGreedy
3,4.189021814640216,EpsilonGreedy
3,4.393840063266415,EpsilonGreedy
3,5.60321456451505,EpsilonGreedy
3,2.7918064583888675,EpsilonGreedy
3,2.8907021210065897,EpsilonGreedy
3,1.8443841432248362,EpsilonGreedy
3,3.90538297089377,EpsilonGreedy
3,3.2823071484260344,EpsilonGreedy
3,3.4897673782470235,EpsilonGreedy
3,3.04577348850324,EpsilonGreedy
3,3.425645044079725,EpsilonGreedy
3,3.5673383044809546,EpsilonGreedy
3,5.078398311448469,EpsilonGreedy
3,2.773272123332136,EpsilonGreedy
3,4.460979597438728,EpsilonGreedy
3,3.1863153864111133,EpsilonGreedy
3,3.9834173693732815,EpsilonGreedy
3,2.324270705711628,EpsilonGreedy
3,2.867448807510801,EpsilonGreedy
3,3.337977384079948,EpsilonGreedy
3,0.8797157180766089,EpsilonGreedy
3,5.002366295923135,EpsilonGreedy
3,3.7005438937074464,EpsilonGreedy
3,5.428930501952647,EpsilonGreedy
3,5.145350312198734,EpsilonGreedy
3,3.794202633158625,EpsilonGreedy
3,4.240283034104053,EpsilonGreedy
3,4.270292152450236,EpsilonGreedy
3,4.069183171669614,EpsilonGreedy
3,5.052575711952886,EpsilonGreedy
3,3.1472315364940378,EpsilonGreedy
3,5.708626037686101,EpsilonGreedy
3,4.60289437254991,EpsilonGreedy
3,3.2934727680706346,EpsilonGreedy
3,3.1628338036474575,EpsilonGreedy
3,6.126669830949021,EpsilonGreedy
3,5.187676811940981,EpsilonGreedy
3,5.7673648044105,EpsilonGreedy
3,4.987277710663056,EpsilonGreedy
3,3.833016832133116,EpsilonGreedy
3,2.961578544399046,EpsilonGreedy
3,5.003125519423793,EpsilonGreedy
3,4.4036331516650264,EpsilonGreedy
3,4.60889671657302,EpsilonGreedy
3,5.922653355842974,EpsilonGreedy
3,4.043339849673533,EpsilonGreedy
3,3.452014838781036,EpsilonGreedy
3,3.050344876447259,EpsilonGreedy
3,2.6860804927693147,EpsilonGreedy
3,4.8531014631596525,EpsilonGreedy
3,4.118998006686058,EpsilonGreedy
3,5.350846421904518,EpsilonGreedy
3,4.001315826551533,EpsilonGreedy
3,2.9742642634323238,EpsilonGreedy
3,5.010549074583344,EpsilonGreedy
3,4.570838063316211,EpsilonGreedy
3,3.667139807111317,EpsilonGreedy
3,4.308150114514596,EpsilonGreedy
3,2.1755320640244467,EpsilonGreedy
3,4.568793111965123,EpsilonGreedy
3,6.347146620745011,EpsilonGreedy
3,1.9037716820464223,EpsilonGreedy
3,3.317548577583482,EpsilonGreedy
3,4.89115824161555,EpsilonGreedy
3,3.678502293406803,EpsilonGreedy
3,3.3782812465218477,EpsilonGreedy
3,4.0596195220638895,EpsilonGreedy
3,2.3962772015432194,EpsilonGreedy
3,3.9261122864533036,EpsilonGreedy
3,2.5279411755735017,EpsilonGreedy
3,4.7617425250623215,EpsilonGreedy
3,3.1679873794831948,EpsilonGreedy
3,3.6747217041153446,EpsilonGreedy
3,5.082346144079327,EpsilonGreedy
3,2.7421596679729223,EpsilonGreedy
3,4.949738321615375,EpsilonGreedy
3,4.727660248537781,EpsilonGreedy
3,3.7074036345286316,EpsilonGreedy
3,4.255296854140421,EpsilonGreedy
3,3.4243586876851544,EpsilonGreedy
3,3.83840279839082,EpsilonGreedy
3,3.5970574648586937,EpsilonGreedy
3,3.923031641522412,EpsilonGreedy
3,4.570792431730523,EpsilonGreedy
3,3.203530441164588,EpsilonGreedy
3,3.6274253360483533,EpsilonGreedy
3,2.8219059386273866,EpsilonGreedy
3,4.701988547767802,EpsilonGreedy
3,4.5413941237746425,EpsilonGreedy
3,5.645902540538982,EpsilonGreedy
3,2.8531837002063254,EpsilonGreedy
3,5.627316030753594,EpsilonGreedy
3,2.741555173439388,EpsilonGreedy
3,4.686120026657682,EpsilonGreedy
3,3.327417732184749,EpsilonGreedy
3,3.870463972528937,EpsilonGreedy
3,2.653997970727011,EpsilonGreedy
3,2.4660655866080563,EpsilonGreedy
3,3.646628123046104,EpsilonGreedy
3,4.445949215246596,EpsilonGreedy
3,3.910208112317298,EpsilonGreedy
3,5.416534935916887,EpsilonGreedy
3,2.9684425939557837,EpsilonGreedy
3,4.000772928205688,EpsilonGreedy
3,3.327170021185305,EpsilonGreedy
3,4.252584761587353,EpsilonGreedy
3,2.7735246330516583,EpsilonGreedy
3,3.111991473429892,EpsilonGreedy
3,3.2496388035678385,EpsilonGreedy
3,3.3406954324777427,EpsilonGreedy
3,4.249701475099389,EpsilonGreedy
3,2.5087271590322837,EpsilonGreedy
3,4.8386216439913134,EpsilonGreedy
3,3.625391006601017,EpsilonGreedy
3,3.4655762121545797,EpsilonGreedy
3,3.7030977693361717,EpsilonGreedy
3,4.800626335402245,EpsilonGreedy
3,2.2150311383191115,EpsilonGreedy
3,5.257443266086085,EpsilonGreedy
3,3.6326421915035314,EpsilonGreedy
3,4.4262213358886076,EpsilonGreedy
3,2.461737940818801,EpsilonGreedy
3,2.9639206104926643,EpsilonGreedy
3,3.3268295803065993,EpsilonGreedy
3,3.8533118975209435,EpsilonGreedy
3,2.68979235797893,EpsilonGreedy
3,3.972003958334459,EpsilonGreedy
3,2.738151916084056,EpsilonGreedy
3,3.460535909405517,EpsilonGreedy
3,5.570397534122502,EpsilonGreedy
3,4.564691984952654,EpsilonGreedy
3,3.5721087753288114,EpsilonGreedy
3,3.7522927755821036,EpsilonGreedy
3,4.519516724463017,EpsilonGreedy
3,3.753684977001781,EpsilonGreedy
3,3.080021908808038,EpsilonGreedy
3,4.3332506441263074,EpsilonGreedy
3,4.67160802298419,EpsilonGreedy
3,4.42036243737969,EpsilonGreedy
3,5.645605827177694,EpsilonGreedy
3,2.8716331805995394,EpsilonGreedy
3,4.709275037020083,EpsilonGreedy
3,3.7049630422500974,EpsilonGreedy
3,3.881708772540889,EpsilonGreedy
3,2.78657471379059,EpsilonGreedy
3,3.3205583653934347,EpsilonGreedy
3,4.908870533589746,EpsilonGreedy
3,4.769645099698094,EpsilonGreedy
3,3.2052990067296028,EpsilonGreedy
3,5.985825951158488,EpsilonGreedy
3,0.7470937752493394,EpsilonGreedy
3,3.519071193485284,EpsilonGreedy
3,3.814669953384441,EpsilonGreedy
3,3.979418912399691,EpsilonGreedy
3,5.009793337743458,EpsilonGreedy
3,5.285093021085432,EpsilonGreedy
3,3.430278880554566,EpsilonGreedy
3,3.6247409399716743,EpsilonGreedy
3,4.0441510120197615,EpsilonGreedy
3,3.892014584991248,EpsilonGreedy
3,4.88313696407935,EpsilonGreedy
3,3.1720545498407486,EpsilonGreedy
3,4.578692344348295,EpsilonGreedy
3,3.8598940071214782,EpsilonGreedy
3,3.813212996125406,EpsilonGreedy
3,4.77415728119509,EpsilonGreedy
3,3.2749211979602606,EpsilonGreedy
3,4.627281117074896,EpsilonGreedy
3,3.9564780679390577,EpsilonGreedy
3,5.964889649903528,EpsilonGreedy
3,3.072106064557726,EpsilonGreedy
3,3.81444851472548,EpsilonGreedy
3,3.691076460843959,EpsilonGreedy
3,3.0891465876155944,EpsilonGreedy
3,5.340473106271801,EpsilonGreedy
3,4.9115057399546265,EpsilonGreedy
3,4.026132235648253,EpsilonGreedy
3,2.939716347381689,EpsilonGreedy
3,2.637816449362922,EpsilonGreedy
3,4.564170078271434,EpsilonGreedy
3,3.7826339489435017,EpsilonGreedy
3,3.9176930388059703,EpsilonGreedy
3,2.545311812474348,EpsilonGreedy
3,5.195672564823061,EpsilonGreedy
3,2.5183541080593512,EpsilonGreedy
3,5.921613170555425,EpsilonGreedy
3,3.2013428640056727,EpsilonGreedy
3,3.352071651231004,EpsilonGreedy
3,3.3289932088942416,EpsilonGreedy
3,3.275635682343049,EpsilonGreedy
3,1.9668375274019856,EpsilonGreedy
3,4.109848849740553,EpsilonGreedy
3,5.454637189341164,EpsilonGreedy
3,4.795353781682158,EpsilonGreedy
3,3.5959189183993256,EpsilonGreedy
3,1.7514378481372255,EpsilonGreedy
3,4.8123940933472396,EpsilonGreedy
3,3.515778027216121,EpsilonGreedy
3,3.8377833943064155,EpsilonGreedy
3,2.1070640997277286,EpsilonGreedy
3,3.774096521735986,EpsilonGreedy
3,3.769646008732021,EpsilonGreedy
3,4.622229350176467,EpsilonGreedy
3,2.3042939736875705,EpsilonGreedy
3,3.9156492807679837,EpsilonGreedy
3,3.669145134723642,EpsilonGreedy
3,5.0014461087713356,EpsilonGreedy
3,5.647320390147487,EpsilonGreedy
3,3.616893911472886,EpsilonGreedy
3,2.7579405321387305,EpsilonGreedy
3,3.6966806196073083,EpsilonGreedy
3,3.7376182834993648,EpsilonGreedy
3,5.395438431915887,EpsilonGreedy
3,4.265334692576695,EpsilonGreedy
3,4.636780789271941,EpsilonGreedy
3,4.406058901237212,EpsilonGreedy
3,5.387061711498591,EpsilonGreedy
3,3.618776008037102,EpsilonGreedy
3,4.849289783836824,EpsilonGreedy
3,4.813938856112264,EpsilonGreedy
3,3.819123772040004,EpsilonGreedy
3,4.1602872108050155,EpsilonGreedy
3,3.5985040869419573,EpsilonGreedy
3,2.9138060884639208,EpsilonGreedy
3,3.8941884691611732,EpsilonGreedy
3,4.0630354007009,EpsilonGreedy
3,4.35439730639236,EpsilonGreedy
3,4.565275521683595,EpsilonGreedy
3,4.2080691767858225,EpsilonGreedy
3,3.007724763054195,EpsilonGreedy
3,5.2822338652592435,EpsilonGreedy
