Bandit,Reward,Algorithm
3,4.647097457965143,ThompsonSampling
3,4.555173917671833,ThompsonSampling
3,5.455455130961645,ThompsonSampling
3,2.3994290426829066,ThompsonSampling
3,3.960312022379411,ThompsonSampling
3,3.8237672518510175,ThompsonSampling
3,4.253931030935605,ThompsonSampling
3,3.554640846269852,ThompsonSampling
3,3.5955518477946393,ThompsonSampling
1,3.0233398722321425,ThompsonSampling
3,4.385314055081165,ThompsonSampling
3,2.549622914962087,ThompsonSampling
3,4.156431124693955,ThompsonSampling
3,3.4012183801033036,ThompsonSampling
3,4.643671975505446,ThompsonSampling
3,3.3314072294280486,ThompsonSampling
3,5.682308773478247,ThompsonSampling
3,5.109196567171912,ThompsonSampling
3,4.2659617432727615,ThompsonSampling
3,5.011023442844353,ThompsonSampling
3,2.728722909788331,ThompsonSampling
3,2.8756672968673485,ThompsonSampling
3,4.5622211037873095,ThompsonSampling
3,4.227883252810092,ThompsonSampling
3,2.823490126066572,ThompsonSampling
3,4.885510036344997,ThompsonSampling
3,3.426579477490234,ThompsonSampling
3,3.9429512349292986,ThompsonSampling
3,3.9453082761585456,ThompsonSampling
3,4.346069907681452,ThompsonSampling
3,3.5681663426913253,ThompsonSampling
3,4.890114534160252,ThompsonSampling
3,5.391575749230587,ThompsonSampling
3,4.309523704210308,ThompsonSampling
3,3.0559469098891046,ThompsonSampling
2,4.072290909279765,ThompsonSampling
3,3.7174833001870966,ThompsonSampling
3,4.261420824914069,ThompsonSampling
3,3.0118896713123995,ThompsonSampling
3,4.874086835180439,ThompsonSampling
3,2.1078823578026507,ThompsonSampling
3,4.274486690663068,ThompsonSampling
3,3.445890891708528,ThompsonSampling
3,5.660605625143457,ThompsonSampling
3,4.596102216585024,ThompsonSampling
3,3.0716767951026576,ThompsonSampling
3,1.4756192073874668,ThompsonSampling
3,3.3926859705528525,ThompsonSampling
3,6.123055474940335,ThompsonSampling
3,2.8747032632696143,ThompsonSampling
3,4.629611808007935,ThompsonSampling
3,5.102288762306042,ThompsonSampling
3,4.691588477513593,ThompsonSampling
3,3.9571393333764266,ThompsonSampling
3,5.772396990035576,ThompsonSampling
3,4.670582542951846,ThompsonSampling
3,3.770702064889759,ThompsonSampling
3,3.9327007375124223,ThompsonSampling
3,4.273371753992628,ThompsonSampling
3,3.631040876789923,ThompsonSampling
3,3.6032690658152378,ThompsonSampling
3,4.8582651923784095,ThompsonSampling
3,3.013733951095939,ThompsonSampling
3,4.131459944854128,ThompsonSampling
3,3.004036194157056,ThompsonSampling
3,2.717952705548404,ThompsonSampling
3,3.1532836789275516,ThompsonSampling
3,2.9700462074329352,ThompsonSampling
3,5.167785994663354,ThompsonSampling
3,5.3704931119777175,ThompsonSampling
3,4.163263913929489,ThompsonSampling
3,4.538145163612389,ThompsonSampling
3,3.2754850388479575,ThompsonSampling
2,3.6448481276146643,ThompsonSampling
3,4.370872762059892,ThompsonSampling
3,2.3848119091668725,ThompsonSampling
3,6.232928205320528,ThompsonSampling
3,2.5911273616624033,ThompsonSampling
3,5.159896898308816,ThompsonSampling
3,3.184290791512045,ThompsonSampling
3,6.447513951620862,ThompsonSampling
3,4.466344164104896,ThompsonSampling
3,4.579921020594363,ThompsonSampling
3,5.097281023079648,ThompsonSampling
3,4.021013021328088,ThompsonSampling
3,4.38322419009304,ThompsonSampling
3,2.8483661206847137,ThompsonSampling
3,4.6619857416743935,ThompsonSampling
3,4.456445608532754,ThompsonSampling
3,2.405443585957667,ThompsonSampling
3,5.9887676654366295,ThompsonSampling
3,3.438329125096785,ThompsonSampling
3,3.9708918806711533,ThompsonSampling
3,3.862714348992037,ThompsonSampling
3,5.141481879061709,ThompsonSampling
3,4.872594105364107,ThompsonSampling
3,4.220694981818862,ThompsonSampling
3,4.361327780846424,ThompsonSampling
3,1.6388186075536684,ThompsonSampling
3,1.8796304199000744,ThompsonSampling
3,3.5738101548668517,ThompsonSampling
3,3.3925737875191806,ThompsonSampling
3,2.7862573819405356,ThompsonSampling
3,3.0694733397906564,ThompsonSampling
3,4.186991803827291,ThompsonSampling
3,4.579558096400467,ThompsonSampling
3,3.6096938455938843,ThompsonSampling
3,5.416810560946348,ThompsonSampling
3,3.314575937700672,ThompsonSampling
3,5.071233878519724,ThompsonSampling
3,3.4312275881845418,ThompsonSampling
3,4.75215362981389,ThompsonSampling
3,2.9437254103735433,ThompsonSampling
3,3.129769798439762,ThompsonSampling
3,3.488959119722194,ThompsonSampling
3,5.080030935807893,ThompsonSampling
3,4.5930995411022035,ThompsonSampling
3,4.2902460493104835,ThompsonSampling
3,3.9425042535384343,ThompsonSampling
3,3.1114683914274157,ThompsonSampling
3,3.8961643828230788,ThompsonSampling
3,4.513989067462047,ThompsonSampling
3,4.102450873045504,ThompsonSampling
3,5.018049275699184,ThompsonSampling
3,2.7516938044518375,ThompsonSampling
3,3.556018245616483,ThompsonSampling
3,3.87516659416181,ThompsonSampling
3,3.2693630723636513,ThompsonSampling
3,5.251809669641686,ThompsonSampling
3,1.7472826967035298,ThompsonSampling
3,3.55037485456227,ThompsonSampling
3,2.8048001666023445,ThompsonSampling
3,2.4284571361341056,ThompsonSampling
3,3.7499397256139138,ThompsonSampling
3,3.9733667071693715,ThompsonSampling
3,4.115422154789533,ThompsonSampling
3,5.377725351466133,ThompsonSampling
3,3.141452600434834,ThompsonSampling
3,3.370555470296437,ThompsonSampling
3,3.272061087373637,ThompsonSampling
3,5.637933020804002,ThompsonSampling
3,2.574738847817894,ThompsonSampling
3,5.200555888535754,ThompsonSampling
3,4.640063616435225,ThompsonSampling
3,3.6788197152933195,ThompsonSampling
3,3.997816743975029,ThompsonSampling
3,3.0159737161264175,ThompsonSampling
3,4.5879969050391525,ThompsonSampling
2,3.3830000233512183,ThompsonSampling
3,3.909419933644422,ThompsonSampling
3,3.450351800192566,ThompsonSampling
3,4.5809325452738285,ThompsonSampling
3,4.265254934549127,ThompsonSampling
3,5.250538769298569,ThompsonSampling
3,4.457421184060824,ThompsonSampling
3,5.031822222676072,ThompsonSampling
3,6.5890401163118035,ThompsonSampling
3,3.62796016882337,ThompsonSampling
3,3.9043404565850865,ThompsonSampling
3,3.4379464488542557,ThompsonSampling
3,2.7753482137608456,ThompsonSampling
3,4.852553213291919,ThompsonSampling
3,5.08368812064896,ThompsonSampling
3,5.25503542059301,ThompsonSampling
3,4.319050244070878,ThompsonSampling
3,1.5715611435650936,ThompsonSampling
3,3.4809888826466624,ThompsonSampling
3,3.5256454407116014,ThompsonSampling
2,3.4767352669698792,ThompsonSampling
3,4.6840988929714795,ThompsonSampling
3,3.044706120689503,ThompsonSampling
3,1.9568335584639591,ThompsonSampling
3,3.4570098266363294,ThompsonSampling
3,4.927208626975117,ThompsonSampling
3,4.605869783143158,ThompsonSampling
3,2.9980450670917485,ThompsonSampling
3,4.906676060973712,ThompsonSampling
3,2.8065942244249102,ThompsonSampling
3,6.060867042136882,ThompsonSampling
3,2.7515813285172186,ThompsonSampling
3,5.218948260108408,ThompsonSampling
3,4.573904213328343,ThompsonSampling
3,3.2562278056610894,ThompsonSampling
3,4.756726698463238,ThompsonSampling
3,4.663972954073952,ThompsonSampling
3,4.139423152035106,ThompsonSampling
3,3.481804866939224,ThompsonSampling
3,4.09486282144489,ThompsonSampling
3,4.77971171827166,ThompsonSampling
3,3.3520875288968197,ThompsonSampling
3,5.672378482031974,ThompsonSampling
3,2.6743500793865715,ThompsonSampling
3,2.915684531447146,ThompsonSampling
3,5.683540453911261,ThompsonSampling
3,2.4113484154402984,ThompsonSampling
3,2.9969305877073205,ThompsonSampling
3,4.346768961836533,ThompsonSampling
3,3.9743928065758953,ThompsonSampling
3,2.86714483316901,ThompsonSampling
3,5.412271667472899,ThompsonSampling
3,2.4426287597821084,ThompsonSampling
3,3.835272993271747,ThompsonSampling
3,3.0566887925842865,ThompsonSampling
3,1.9963044239392032,ThompsonSampling
3,3.6626760872693227,ThompsonSampling
3,5.698723256895839,ThompsonSampling
3,4.406961566856493,ThompsonSampling
3,4.7876351368459815,ThompsonSampling
3,3.2298257576299747,ThompsonSampling
3,3.1176589148225067,ThompsonSampling
3,2.4619898447033925,ThompsonSampling
3,3.254001889036302,ThompsonSampling
3,5.604195508754209,ThompsonSampling
3,5.010117782428221,ThompsonSampling
3,3.409765643611017,ThompsonSampling
3,3.9354662784257592,ThompsonSampling
3,3.4881780115619048,ThompsonSampling
3,5.510009890573015,ThompsonSampling
3,3.948297872026547,ThompsonSampling
3,2.8999544838839624,ThompsonSampling
3,2.56840186345248,ThompsonSampling
3,4.455548130823404,ThompsonSampling
3,2.7413264935869406,ThompsonSampling
3,5.786754629929359,ThompsonSampling
3,4.5694654182326495,ThompsonSampling
3,2.6897394806985995,ThompsonSampling
3,5.064701009741389,ThompsonSampling
3,2.9393905236144136,ThompsonSampling
3,4.118499735833103,ThompsonSampling
3,4.6496949915284755,ThompsonSampling
3,5.761664727537473,ThompsonSampling
3,3.3138315006111805,ThompsonSampling
3,2.5772765001868905,ThompsonSampling
3,3.5979406665836815,ThompsonSampling
3,3.461646734109509,ThompsonSampling
3,5.582559631388962,ThompsonSampling
3,4.615230674148265,ThompsonSampling
3,2.6953579359088806,ThompsonSampling
3,3.911618092424272,ThompsonSampling
3,5.100587393682332,ThompsonSampling
3,3.7264257220810215,ThompsonSampling
3,4.792642108777092,ThompsonSampling
3,3.8517757344110732,ThompsonSampling
3,2.848738453737805,ThompsonSampling
3,4.019758656456646,ThompsonSampling
3,2.2795658928778444,ThompsonSampling
3,4.762901988521074,ThompsonSampling
3,3.907284976557652,ThompsonSampling
3,3.4225238157198667,ThompsonSampling
3,5.0273105204194035,ThompsonSampling
3,5.154514320328909,ThompsonSampling
3,4.055559343248269,ThompsonSampling
3,3.393251762319153,ThompsonSampling
3,4.914759016560584,ThompsonSampling
3,3.673096428122817,ThompsonSampling
3,4.272925197744632,ThompsonSampling
3,5.160607658860376,ThompsonSampling
3,3.6042067601420325,ThompsonSampling
3,3.4603146801505074,ThompsonSampling
3,3.2881687843226834,ThompsonSampling
3,3.375782348390677,ThompsonSampling
3,4.61171345480461,ThompsonSampling
3,3.246194698686425,ThompsonSampling
3,3.2270869219339318,ThompsonSampling
3,5.054246981223301,ThompsonSampling
3,4.469121280462538,ThompsonSampling
3,3.101497592227001,ThompsonSampling
3,3.5215709195069698,ThompsonSampling
3,2.949169278731179,ThompsonSampling
3,4.316494161820337,ThompsonSampling
3,5.373981723579794,ThompsonSampling
3,4.25252943190484,ThompsonSampling
3,3.564027764656373,ThompsonSampling
3,2.988199128130409,ThompsonSampling
3,3.495341866568126,ThompsonSampling
3,3.9079788017192727,ThompsonSampling
3,3.7367526914810663,ThompsonSampling
3,4.484613631675864,ThompsonSampling
3,4.661348792225051,ThompsonSampling
3,3.109593824108408,ThompsonSampling
3,2.8079115539094612,ThompsonSampling
3,6.7704602855260525,ThompsonSampling
3,3.6806466443628794,ThompsonSampling
3,4.230194189913366,ThompsonSampling
3,1.9195094148271128,ThompsonSampling
3,4.720901992174952,ThompsonSampling
3,3.936633816368149,ThompsonSampling
3,3.79863268937956,ThompsonSampling
3,5.898769213958157,ThompsonSampling
3,3.331221712585728,ThompsonSampling
3,3.308917245359437,ThompsonSampling
3,5.224143724754211,ThompsonSampling
3,3.552806939325061,ThompsonSampling
3,4.730783011610584,ThompsonSampling
2,2.6879706129879883,ThompsonSampling
3,5.193028069090351,ThompsonSampling
3,4.884534258458615,ThompsonSampling
3,2.6143869644945092,ThompsonSampling
3,2.758130890717009,ThompsonSampling
3,3.3089182653343334,ThompsonSampling
3,3.9499508138455646,ThompsonSampling
3,4.368903376692296,ThompsonSampling
3,3.870110749203018,ThompsonSampling
3,2.9344146730386904,ThompsonSampling
3,3.4088083928424875,ThompsonSampling
3,3.2103799536363953,ThompsonSampling
3,3.304592491423952,ThompsonSampling
3,2.7412968350397815,ThompsonSampling
3,4.805675814643941,ThompsonSampling
3,4.166452429828261,ThompsonSampling
3,5.106350436727292,ThompsonSampling
3,6.789103197391121,ThompsonSampling
3,5.537788482739931,ThompsonSampling
3,2.11275929555781,ThompsonSampling
3,4.698201592536038,ThompsonSampling
3,3.114653739171735,ThompsonSampling
3,3.8687715567584764,ThompsonSampling
3,3.8135396494357727,ThompsonSampling
3,4.8889193485299876,ThompsonSampling
3,4.630584596582514,ThompsonSampling
3,5.39242603644453,ThompsonSampling
3,2.434357166670213,ThompsonSampling
3,3.0919938408578482,ThompsonSampling
3,4.4016142471540745,ThompsonSampling
3,4.024077671806891,ThompsonSampling
3,4.158832560248558,ThompsonSampling
3,5.098452872937772,ThompsonSampling
3,6.9377314878767695,ThompsonSampling
3,5.464521709886368,ThompsonSampling
3,2.009295552798727,ThompsonSampling
3,3.4646598543092275,ThompsonSampling
3,2.4127900127838817,ThompsonSampling
3,6.114638630974843,ThompsonSampling
3,4.066957966546948,ThompsonSampling
3,2.5821596962192643,ThompsonSampling
3,5.054257969383524,ThompsonSampling
3,3.4650698247182525,ThompsonSampling
3,4.66293849032179,ThompsonSampling
3,5.456193429673588,ThompsonSampling
3,4.756372349043118,ThompsonSampling
3,4.361813433546611,ThompsonSampling
3,5.882977346700462,ThompsonSampling
3,5.257504870582806,ThompsonSampling
3,4.100375098771265,ThompsonSampling
3,4.598366071893916,ThompsonSampling
3,3.4378072960962243,ThompsonSampling
3,4.038730678999069,ThompsonSampling
3,3.090893186429102,ThompsonSampling
3,4.3918438273768565,ThompsonSampling
3,6.539063403266912,ThompsonSampling
3,3.2659798017797046,ThompsonSampling
3,4.0667349877734855,ThompsonSampling
3,2.215116107949494,ThompsonSampling
3,2.8360322494418924,ThompsonSampling
3,4.138855493150556,ThompsonSampling
3,3.275551750467951,ThompsonSampling
3,4.532447868991071,ThompsonSampling
3,4.833507543315058,ThompsonSampling
3,2.8504692594198717,ThompsonSampling
3,5.122331503087054,ThompsonSampling
3,4.814258737325957,ThompsonSampling
3,4.897545119767447,ThompsonSampling
3,4.211464937054681,ThompsonSampling
3,3.8182601473078996,ThompsonSampling
3,3.5408740479260463,ThompsonSampling
3,4.5099292118904675,ThompsonSampling
3,0.4441523265280978,ThompsonSampling
3,2.67376173296249,ThompsonSampling
3,3.9935267481937844,ThompsonSampling
3,4.185441775313891,ThompsonSampling
3,6.447351209372059,ThompsonSampling
3,4.908307519027481,ThompsonSampling
3,5.31828855515902,ThompsonSampling
3,4.222584919257276,ThompsonSampling
3,5.213158468069839,ThompsonSampling
3,4.933413696030363,ThompsonSampling
3,5.714323196090593,ThompsonSampling
3,3.8906266977822885,ThompsonSampling
3,3.3785319322091256,ThompsonSampling
3,3.1664267921512645,ThompsonSampling
2,3.982189043815271,ThompsonSampling
3,3.8743583657175042,ThompsonSampling
3,4.64551055433674,ThompsonSampling
3,4.544802995803979,ThompsonSampling
3,6.500797567928595,ThompsonSampling
3,2.8196072537642487,ThompsonSampling
1,3.139009971171151,ThompsonSampling
3,4.092675414581689,ThompsonSampling
3,5.973917714116684,ThompsonSampling
3,5.042882124358696,ThompsonSampling
3,3.7805853187027147,ThompsonSampling
3,3.4817263600846418,ThompsonSampling
3,3.7300006944810704,ThompsonSampling
3,3.381148095760107,ThompsonSampling
3,2.8251622943498456,ThompsonSampling
3,3.2155029231222154,ThompsonSampling
3,4.534810837360103,ThompsonSampling
3,3.990616048462227,ThompsonSampling
3,5.239802275662807,ThompsonSampling
3,3.356917809161164,ThompsonSampling
3,3.604847422729051,ThompsonSampling
3,4.555597879852015,ThompsonSampling
3,4.5130387985107046,ThompsonSampling
3,3.6946053334409097,ThompsonSampling
3,2.4644954814713067,ThompsonSampling
3,3.7037979326301897,ThompsonSampling
3,4.662441380677875,ThompsonSampling
3,5.634643720617021,ThompsonSampling
3,2.7868810970060185,ThompsonSampling
3,3.9417774671621904,ThompsonSampling
3,3.5962904470436166,ThompsonSampling
3,3.89593365433774,ThompsonSampling
3,5.298822798558086,ThompsonSampling
3,4.823591088425013,ThompsonSampling
3,3.8874146617404906,ThompsonSampling
3,1.6768995621642167,ThompsonSampling
3,3.9071778614601937,ThompsonSampling
3,5.071488174062325,ThompsonSampling
3,5.14623992686662,ThompsonSampling
3,6.5278069356045965,ThompsonSampling
3,4.411199340888303,ThompsonSampling
3,4.752472112050321,ThompsonSampling
3,4.957875430694171,ThompsonSampling
3,4.001407315974768,ThompsonSampling
3,3.1517185415669067,ThompsonSampling
3,5.084769983798433,ThompsonSampling
3,4.644520653293872,ThompsonSampling
3,3.8796905143022986,ThompsonSampling
3,4.345254890835725,ThompsonSampling
3,4.156584814151886,ThompsonSampling
3,2.9185397224802934,ThompsonSampling
3,3.9613648605750793,ThompsonSampling
3,3.3548873036132765,ThompsonSampling
3,5.088149479692314,ThompsonSampling
3,4.315460338814383,ThompsonSampling
3,3.64246742079287,ThompsonSampling
3,6.0902157771077094,ThompsonSampling
3,2.586659783819253,ThompsonSampling
3,3.3946018143103482,ThompsonSampling
3,4.2587416451371505,ThompsonSampling
3,5.3250475059943865,ThompsonSampling
3,4.341358420894028,ThompsonSampling
3,3.63713664277951,ThompsonSampling
3,3.995552580834873,ThompsonSampling
3,4.67917877120262,ThompsonSampling
3,3.1291228548927332,ThompsonSampling
3,5.725415041472276,ThompsonSampling
3,4.737227496065696,ThompsonSampling
3,3.7974674563530764,ThompsonSampling
3,3.2474741911038243,ThompsonSampling
3,2.1313055064816835,ThompsonSampling
3,2.6555376612254156,ThompsonSampling
3,2.001753309104676,ThompsonSampling
3,3.665120095682771,ThompsonSampling
3,4.466769930764594,ThompsonSampling
3,3.3240144349662835,ThompsonSampling
3,5.088659665016782,ThompsonSampling
3,3.311670764753573,ThompsonSampling
3,4.3505212034882055,ThompsonSampling
3,4.390168980238928,ThompsonSampling
3,4.850861700911313,ThompsonSampling
3,3.7057901674420894,ThompsonSampling
3,2.182670816039147,ThompsonSampling
3,2.773222056243222,ThompsonSampling
3,5.459567939442998,ThompsonSampling
3,3.5974866713664957,ThompsonSampling
3,3.64841149978507,ThompsonSampling
3,3.8347142587297363,ThompsonSampling
3,4.129038657190586,ThompsonSampling
3,5.366580957635559,ThompsonSampling
3,4.382351000305854,ThompsonSampling
3,5.072818704251285,ThompsonSampling
3,2.8473563058228057,ThompsonSampling
3,2.8231350652155047,ThompsonSampling
3,3.5533392351018707,ThompsonSampling
3,5.205901352378239,ThompsonSampling
3,5.397785047227627,ThompsonSampling
3,3.2519387667993636,ThompsonSampling
3,2.0341225434579995,ThompsonSampling
3,5.058451253007741,ThompsonSampling
3,4.118232718107382,ThompsonSampling
3,5.520954773818155,ThompsonSampling
3,3.551349253217664,ThompsonSampling
3,3.802017475037781,ThompsonSampling
3,4.269859066069798,ThompsonSampling
3,3.7975322873924418,ThompsonSampling
3,2.491886717694687,ThompsonSampling
3,3.3560942525712982,ThompsonSampling
3,5.478065761180943,ThompsonSampling
3,3.9416713794360216,ThompsonSampling
3,2.88450357975647,ThompsonSampling
3,4.619312460918552,ThompsonSampling
3,4.3940298909851805,ThompsonSampling
3,4.048748062234191,ThompsonSampling
3,4.651379672902266,ThompsonSampling
3,3.501020538290483,ThompsonSampling
3,5.243693868873988,ThompsonSampling
3,3.7964749468845223,ThompsonSampling
3,5.600955195553588,ThompsonSampling
3,4.979256173948755,ThompsonSampling
3,5.539980385652927,ThompsonSampling
3,4.984734689970387,ThompsonSampling
3,3.9910501845913453,ThompsonSampling
3,4.447766795888183,ThompsonSampling
3,5.2864455772959325,ThompsonSampling
3,5.350548260679562,ThompsonSampling
3,2.9394475860849845,ThompsonSampling
3,4.946882421555438,ThompsonSampling
3,4.849521398460046,ThompsonSampling
3,3.6331134271188903,ThompsonSampling
3,4.024159498931607,ThompsonSampling
3,3.8076640802830113,ThompsonSampling
3,4.53851789943412,ThompsonSampling
3,2.6920592856797425,ThompsonSampling
3,3.4857478969881233,ThompsonSampling
3,4.284890595069919,ThompsonSampling
3,3.715075355028633,ThompsonSampling
3,3.6348754336121774,ThompsonSampling
3,3.1080754148349232,ThompsonSampling
3,4.057705455317104,ThompsonSampling
3,4.2136441000184,ThompsonSampling
3,4.463396120398335,ThompsonSampling
3,4.276341046757146,ThompsonSampling
3,5.623662923161741,ThompsonSampling
3,3.9300268384320924,ThompsonSampling
3,3.2572344182768926,ThompsonSampling
3,4.1977062319707255,ThompsonSampling
3,4.0036394334040875,ThompsonSampling
3,2.4531670796168745,ThompsonSampling
3,4.405563770384415,ThompsonSampling
3,3.136797846865007,ThompsonSampling
3,4.103124305424688,ThompsonSampling
3,5.569383669281368,ThompsonSampling
3,3.057951821161061,ThompsonSampling
3,2.804429624997435,ThompsonSampling
3,4.107455421924571,ThompsonSampling
3,3.082081418136443,ThompsonSampling
3,4.6224905326250525,ThompsonSampling
